"","Phylum","Subphylum","Superclass","Class","Subclass","Infraclass","Superorder","Order","Suborder","Infraorder","Superfamily","Family","Subfamily","Custom.Subfamily","Tribe","Genus.Group","Subtribe","Genus","Species.Group","Subgenus","Species","Subspecies","Fine_STE","Fine_STE_rank"
"693","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Trichoptera","ZZZ","ZZZ","Hydroptiloidea","Hydroptilidae","Hydroptilinae","ZZZ","Leucotrichiini","ZZZ","ZZZ","Leucotrichia","ZZZ","ZZZ","ZZZ","ZZZ","Leucotrichia","Genus"
"694","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Trichoptera","ZZZ","ZZZ","Hydroptiloidea","Hydroptilidae","Hydroptilinae","ZZZ","Leucotrichiini","ZZZ","ZZZ","Leucotrichia","ZZZ","ZZZ","ZZZ","ZZZ","Leucotrichia","Genus"
"695","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Palaeoptera","ZZZ","Ephemeroptera","Setisura","ZZZ","ZZZ","Heptageniidae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Leucrocuta","ZZZ","ZZZ","ZZZ","ZZZ","Leucrocuta","Genus"
"696","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Plecoptera","Euholognatha","ZZZ","ZZZ","Leuctridae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Leuctridae","Family"
"697","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Plecoptera","Euholognatha","ZZZ","ZZZ","Leuctridae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Leuctridae","Family"
"698","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Plecoptera","Euholognatha","ZZZ","ZZZ","Leuctridae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Leuctridae","Family"
"699","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Palaeoptera","ZZZ","Odonata","Anisoptera","ZZZ","ZZZ","Libellulidae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Libellulidae","Family"
"700","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Palaeoptera","ZZZ","Odonata","Anisoptera","ZZZ","ZZZ","Libellulidae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Libellulidae","Family"
"701","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Trichoptera","ZZZ","ZZZ","Limnephiloidea","Limnephilidae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Limnephilidae","Family"
"702","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Trichoptera","ZZZ","ZZZ","Limnephiloidea","Limnephilidae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Limnephilidae","Family"
"703","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Trichoptera","ZZZ","ZZZ","Limnephiloidea","Limnephilidae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Limnephilidae","Family"
"704","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Trichoptera","ZZZ","ZZZ","Limnephiloidea","Limnephilidae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Limnephilidae","Family"
"705","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Trichoptera","ZZZ","ZZZ","Limnephiloidea","Limnephilidae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Limnephilidae","Family"
"706","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Trichoptera","ZZZ","ZZZ","Limnephiloidea","Limnephilidae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Limnephilidae","Family"
"707","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Trichoptera","ZZZ","ZZZ","Limnephiloidea","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Limnephiloidea","Superfamily"
"708","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Trichoptera","ZZZ","ZZZ","Limnephiloidea","Limnephilidae","Limnephilinae","ZZZ","Limnephilini","ZZZ","ZZZ","Limnephilus","ZZZ","ZZZ","ZZZ","ZZZ","Limnephilus","Genus"
"709","Arthropoda","Chelicerata","ZZZ","Arachnida","Acari","ZZZ","Acariformes","Trombidiformes","Prostigmata","ZZZ","ZZZ","Limnesiidae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Limnesia","ZZZ","ZZZ","ZZZ","ZZZ","Limnesia","Genus"
"710","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Coleoptera","Polyphaga","Elateriformia","Byrrhoidea","Limnichidae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Limnichidae","Family"
"711","Annelida","ZZZ","ZZZ","Clitellata","Oligochaeta","ZZZ","ZZZ","Haplotaxida","Tubificina","ZZZ","ZZZ","Tubificidae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Limnodrilus","ZZZ","ZZZ","ZZZ","ZZZ","Limnodrilus","Genus"
"712","Annelida","ZZZ","ZZZ","Clitellata","Oligochaeta","ZZZ","ZZZ","Haplotaxida","Tubificina","ZZZ","ZZZ","Tubificidae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Limnodrilus","ZZZ","ZZZ","ZZZ","ZZZ","Limnodrilus","Genus"
"713","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Nematocera","Culicomorpha","ZZZ","Chironomidae","Orthocladiinae","ZZZ","ZZZ","ZZZ","ZZZ","Limnophyes","ZZZ","ZZZ","ZZZ","ZZZ","Limnophyes","Genus"
"714","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Nematocera","Tipulomorpha","Tipuloidea","Limoniidae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Limoniidae","Family"
"715","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Nematocera","Tipulomorpha","Tipuloidea","Limoniidae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Limoniidae","Family"
"716","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Nematocera","Tipulomorpha","Tipuloidea","Limoniidae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Limoniidae","Family"
"717","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Nematocera","Tipulomorpha","Tipuloidea","Limoniidae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Limoniidae","Family"
"718","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Nematocera","Tipulomorpha","Tipuloidea","Limoniidae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Limoniidae","Family"
"719","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Nematocera","Tipulomorpha","Tipuloidea","Limoniidae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Limoniidae","Family"
"720","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Nematocera","Tipulomorpha","Tipuloidea","Limoniidae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Limoniidae","Family"
"721","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Nematocera","Tipulomorpha","Tipuloidea","Limoniidae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Limoniidae","Family"
"722","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Nematocera","Tipulomorpha","Tipuloidea","Limoniidae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Limoniidae","Family"
"723","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Nematocera","Tipulomorpha","ZZZ","Tipulidae","Limoniinae","ZZZ","Eriopterini","ZZZ","ZZZ","Lipsothrix","ZZZ","ZZZ","ZZZ","ZZZ","Lipsothrix","Genus"
"724","Arthropoda","Crustacea","ZZZ","Malacostraca","Eumalacostraca","ZZZ","Peracarida","Isopoda","Asellota","ZZZ","Aselloidea","Asellidae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Lirceus","ZZZ","ZZZ","ZZZ","ZZZ","Lirceus","Genus"
"725","Arthropoda","Chelicerata","ZZZ","Arachnida","Acari","ZZZ","Acariformes","Trombidiformes","Prostigmata","ZZZ","ZZZ","Axonopsidae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Ljania","ZZZ","ZZZ","ZZZ","ZZZ","Ljania","Genus"
"726","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Nematocera","Culicomorpha","ZZZ","Chironomidae","Orthocladiinae","ZZZ","ZZZ","ZZZ","ZZZ","Lopescladius","ZZZ","ZZZ","ZZZ","ZZZ","Lopescladius","Genus"
"727","Annelida","ZZZ","ZZZ","Clitellata","Oligochaeta","ZZZ","ZZZ","Haplotaxida","Lumbricina","ZZZ","ZZZ","Lumbricidae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Lumbricidae","Family"
"728","Annelida","ZZZ","ZZZ","Clitellata","Oligochaeta","ZZZ","ZZZ","Haplotaxida","Lumbricina","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Lumbricina","Suborder"
"729","Annelida","ZZZ","ZZZ","Clitellata","Oligochaeta","ZZZ","ZZZ","Lumbriculida","ZZZ","ZZZ","ZZZ","Lumbriculidae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Lumbriculidae","Family"
"730","Annelida","ZZZ","ZZZ","Clitellata","Oligochaeta","ZZZ","ZZZ","Lumbriculida","ZZZ","ZZZ","ZZZ","Lumbriculidae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Lumbriculidae","Family"
"731","Mollusca","ZZZ","ZZZ","Gastropoda","ZZZ","ZZZ","ZZZ","Basommatophora","ZZZ","ZZZ","ZZZ","Lymnaeidae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Lymnaeidae","Family"
"732","Mollusca","ZZZ","ZZZ","Gastropoda","ZZZ","ZZZ","ZZZ","Basommatophora","ZZZ","ZZZ","ZZZ","Lymnaeidae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Lymnaeidae","Family"
"733","Mollusca","ZZZ","ZZZ","Gastropoda","ZZZ","ZZZ","ZZZ","Basommatophora","ZZZ","ZZZ","ZZZ","Lymnaeidae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Lymnaeidae","Family"
"734","Mollusca","ZZZ","ZZZ","Gastropoda","ZZZ","ZZZ","ZZZ","Basommatophora","ZZZ","ZZZ","ZZZ","Lymnaeidae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Lymnaeidae","Family"
"735","Mollusca","ZZZ","ZZZ","Gastropoda","ZZZ","ZZZ","ZZZ","Basommatophora","ZZZ","ZZZ","ZZZ","Lymnaeidae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Lymnaeidae","Family"
"736","Mollusca","ZZZ","ZZZ","Gastropoda","ZZZ","ZZZ","ZZZ","Basommatophora","ZZZ","ZZZ","ZZZ","Lymnaeidae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Lymnaeidae","Family"
"737","Mollusca","ZZZ","ZZZ","Gastropoda","ZZZ","ZZZ","ZZZ","Basommatophora","ZZZ","ZZZ","ZZZ","Lymnaeidae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Lymnaeidae","Family"
"738","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Palaeoptera","ZZZ","Ephemeroptera","Setisura","ZZZ","ZZZ","Heptageniidae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Maccaffertium","ZZZ","ZZZ","ZZZ","ZZZ","Maccaffertium","Genus"
"739","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Nematocera","Culicomorpha","ZZZ","Chironomidae","Tanypodinae","ZZZ","Macropelopiini","ZZZ","ZZZ","Macropelopia","ZZZ","ZZZ","ZZZ","ZZZ","Macropelopia","Genus"
"740","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Nematocera","Culicomorpha","ZZZ","Chironomidae","Tanypodinae","ZZZ","Macropelopiini","ZZZ","ZZZ","Macropelopia","ZZZ","ZZZ","ZZZ","ZZZ","Macropelopia","Genus"
"741","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Nematocera","Culicomorpha","ZZZ","Chironomidae","Tanypodinae","ZZZ","Macropelopiini","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Macropelopiini","Tribe"
"742","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Hemiptera","Heteroptera","Gerromorpha","Hydrometroidea","Macroveliidae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Macrovelia","ZZZ","ZZZ","ZZZ","ZZZ","Macrovelia","Genus"
"746","Mollusca","ZZZ","ZZZ","Bivalvia","Palaeoheterodonta","ZZZ","ZZZ","Unionoida","ZZZ","ZZZ","ZZZ","Margaritiferidae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Margaritiferidae","Family"
"747","Mollusca","ZZZ","ZZZ","Bivalvia","Palaeoheterodonta","ZZZ","ZZZ","Unionoida","ZZZ","ZZZ","ZZZ","Margaritiferidae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Margaritiferidae","Family"
"748","Mollusca","ZZZ","ZZZ","Bivalvia","Palaeoheterodonta","ZZZ","ZZZ","Unionoida","ZZZ","ZZZ","ZZZ","Margaritiferidae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Margaritiferidae","Family"
"749","Annelida","ZZZ","ZZZ","Clitellata","Oligochaeta","ZZZ","ZZZ","Haplotaxida","Tubificina","ZZZ","ZZZ","Enchytraeidae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Marionina","ZZZ","ZZZ","ZZZ","ZZZ","Marionina","Genus"
"750","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Nematocera","Psychodomorpha","ZZZ","Psychodidae","Psychodinae","ZZZ","ZZZ","ZZZ","ZZZ","Maruina","ZZZ","ZZZ","ZZZ","ZZZ","Maruina","Genus"
"751","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Nematocera","Psychodomorpha","ZZZ","Psychodidae","Psychodinae","ZZZ","ZZZ","ZZZ","ZZZ","Maruina","ZZZ","ZZZ","ZZZ","ZZZ","Maruina","Genus"
"752","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","ZZZ","ZZZ","Ephemeroptera","Furcatergalia","ZZZ","ZZZ","Ephemerellidae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Matriella","ZZZ","ZZZ","teresa","ZZZ","Matriella teresa","Species"
"753","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Plecoptera","Euholognatha","ZZZ","ZZZ","Leuctridae","Megaleuctrinae","ZZZ","ZZZ","ZZZ","ZZZ","Megaleuctra","ZZZ","ZZZ","ZZZ","ZZZ","Megaleuctra","Genus"
"755","Mollusca","ZZZ","ZZZ","Gastropoda","ZZZ","ZZZ","ZZZ","Basommatophora","ZZZ","ZZZ","ZZZ","Planorbidae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Menetus","ZZZ","ZZZ","ZZZ","ZZZ","Menetus","Genus"
"756","Mollusca","ZZZ","ZZZ","Gastropoda","ZZZ","ZZZ","ZZZ","Basommatophora","ZZZ","ZZZ","ZZZ","Planorbidae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Menetus","ZZZ","ZZZ","ZZZ","ZZZ","Menetus","Genus"
"757","Mollusca","ZZZ","ZZZ","Gastropoda","ZZZ","ZZZ","ZZZ","Basommatophora","ZZZ","ZZZ","ZZZ","Planorbidae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Menetus","ZZZ","ZZZ","ZZZ","ZZZ","Menetus","Genus"
"759","Annelida","ZZZ","ZZZ","Clitellata","Oligochaeta","ZZZ","ZZZ","Haplotaxida","Tubificina","ZZZ","ZZZ","Enchytraeidae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Mesenchytraeus","ZZZ","ZZZ","ZZZ","ZZZ","Mesenchytraeus","Genus"
"760","Arthropoda","Chelicerata","ZZZ","Arachnida","Acari","ZZZ","Acariformes","Trombidiformes","Prostigmata","ZZZ","ZZZ","Hygrobatidae","Hygrobatinae","ZZZ","ZZZ","ZZZ","ZZZ","Mesobates","ZZZ","ZZZ","ZZZ","ZZZ","Mesobates","Genus"
"761","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Nematocera","Culicomorpha","ZZZ","Chironomidae","Orthocladiinae","ZZZ","ZZZ","ZZZ","ZZZ","Mesocricotopus","ZZZ","ZZZ","ZZZ","ZZZ","Mesocricotopus","Genus"
"762","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Nematocera","Culicomorpha","ZZZ","Chironomidae","Orthocladiinae","ZZZ","ZZZ","ZZZ","ZZZ","Mesosmittia","ZZZ","ZZZ","ZZZ","ZZZ","Mesosmittia","Genus"
"763","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Nematocera","Culicomorpha","ZZZ","Simuliidae","Simuliinae","ZZZ","Prosimuliini","ZZZ","ZZZ","Metacnephia","ZZZ","ZZZ","ZZZ","ZZZ","Metacnephia","Genus"
"764","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Nematocera","Culicomorpha","ZZZ","Chironomidae","Orthocladiinae","ZZZ","ZZZ","ZZZ","ZZZ","Metriocnemus","ZZZ","ZZZ","ZZZ","ZZZ","Metriocnemus","Genus"
"765","Arthropoda","Crustacea","ZZZ","Malacostraca","Eumalacostraca","ZZZ","Peracarida","Isopoda","Oniscidea","Ligiamorpha","Armadilloidea","Porcellionidae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Mica","ZZZ","ZZZ","ZZZ","ZZZ","Mica","Genus"
"769","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Nematocera","Culicomorpha","ZZZ","Chironomidae","Chironominae","ZZZ","Tanytarsini","ZZZ","ZZZ","Micropsectra","ZZZ","ZZZ","ZZZ","ZZZ","Micropsectra","Genus"
"770","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Coleoptera","Myxophaga","ZZZ","ZZZ","Microsporidae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Microsporidae","Family"
"771","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Nematocera","Culicomorpha","ZZZ","Chironomidae","Chironominae","ZZZ","Chironomini","ZZZ","ZZZ","Microtendipes","ZZZ","ZZZ","ZZZ","ZZZ","Microtendipes","Genus"
"772","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Nematocera","Culicomorpha","ZZZ","Chironomidae","Chironominae","ZZZ","Chironomini","ZZZ","ZZZ","Microtendipes","Microtendipes Pedellus Group","ZZZ","ZZZ","ZZZ","Microtendipes Pedellus Group","Species.Group"
"773","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Nematocera","Culicomorpha","ZZZ","Chironomidae","Chironominae","ZZZ","Chironomini","ZZZ","ZZZ","Microtendipes","Microtendipes Rydalensis Group","ZZZ","ZZZ","ZZZ","Microtendipes Rydalensis Group","Species.Group"
"774","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Nematocera","Culicomorpha","ZZZ","Chironomidae","Chironominae","ZZZ","Chironomini","ZZZ","ZZZ","Microtendipes","Microtendipes Rydalensis Group","ZZZ","ZZZ","ZZZ","Microtendipes Rydalensis Group","Species.Group"
"775","Arthropoda","Chelicerata","ZZZ","Arachnida","Acari","ZZZ","Acariformes","Trombidiformes","Prostigmata","ZZZ","ZZZ","Mideidae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Midea","ZZZ","ZZZ","ZZZ","ZZZ","Midea","Genus"
"776","Arthropoda","Chelicerata","ZZZ","Arachnida","Acari","ZZZ","Acariformes","Trombidiformes","Prostigmata","ZZZ","ZZZ","Mideopsidae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Mideopsidae","Family"
"777","Arthropoda","Chelicerata","ZZZ","Arachnida","Acari","ZZZ","Acariformes","Trombidiformes","Prostigmata","ZZZ","ZZZ","Mideopsidae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Mideopsis","ZZZ","ZZZ","ZZZ","ZZZ","Mideopsis","Genus"
"778","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Trichoptera","ZZZ","ZZZ","Leptoceroidea","Molannidae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Molanna","ZZZ","ZZZ","ZZZ","ZZZ","Molanna","Genus"
"779","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Nematocera","Tipulomorpha","ZZZ","Tipulidae","Limoniinae","ZZZ","Eriopterini","ZZZ","ZZZ","Molophilus","ZZZ","ZZZ","ZZZ","ZZZ","Molophilus","Genus"
"780","Arthropoda","Chelicerata","ZZZ","Arachnida","Acari","ZZZ","Acariformes","Trombidiformes","Prostigmata","ZZZ","ZZZ","Momoniidae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Momonia","ZZZ","ZZZ","ZZZ","ZZZ","Momonia","Genus"
"781","Arthropoda","Chelicerata","ZZZ","Arachnida","Acari","ZZZ","Acariformes","Trombidiformes","Prostigmata","ZZZ","ZZZ","Torrenticolidae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Monatractides","ZZZ","ZZZ","ZZZ","ZZZ","Monatractides","Genus"
"782","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Nematocera","Culicomorpha","ZZZ","Chironomidae","Prodiamesinae","ZZZ","ZZZ","ZZZ","ZZZ","Monodiamesa","ZZZ","ZZZ","ZZZ","ZZZ","Monodiamesa","Genus"
"783","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Nematocera","Culicomorpha","ZZZ","Chironomidae","Tanypodinae","ZZZ","Pentaneurini","ZZZ","ZZZ","Monopelopia","ZZZ","ZZZ","ZZZ","ZZZ","Monopelopia","Genus"
"784","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Plecoptera","Euholognatha","ZZZ","ZZZ","Leuctridae","Leuctrinae","ZZZ","ZZZ","ZZZ","ZZZ","Moselia","ZZZ","ZZZ","ZZZ","ZZZ","Moselia","Genus"
"785","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Plecoptera","Euholognatha","ZZZ","ZZZ","Leuctridae","Leuctrinae","ZZZ","ZZZ","ZZZ","ZZZ","Moselia","ZZZ","ZZZ","ZZZ","ZZZ","Moselia","Genus"
"786","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Trichoptera","ZZZ","ZZZ","Limnephiloidea","Apataniidae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Moselyana","ZZZ","ZZZ","comosa","ZZZ","Moselyana comosa","Species"
"787","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Trichoptera","ZZZ","ZZZ","Limnephiloidea","Apataniidae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Moselyana","ZZZ","ZZZ","comosa","ZZZ","Moselyana comosa","Species"
"788","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Brachycera","Muscomorpha","ZZZ","Muscidae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Muscidae","Family"
"789","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Brachycera","Muscomorpha","ZZZ","Muscidae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Muscidae","Family"
"790","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Brachycera","Muscomorpha","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Muscomorpha","Infraorder"
